sdss_id,teff,logg,fe_h,mg_h,v_macro,snr
54620797,4175.066104628982,4.76459165894189,0.0539393777826008,-0.0175701442480797,5.043227542960213,193.74
54622062,4367.604224820694,4.713952620925857,-0.058861512856924,-0.0593819734721418,7.019959373983644,125.16
54625435,4969.772389656633,4.791387600587373,-0.2864417915039978,-0.1708080430855939,6.614909049874056,113.61
54627470,4468.96307069383,4.758090052722666,-0.2399954613597879,-0.0685507238564163,5.429085471898248,100.15
54627840,4617.760314074453,4.590327282657786,-0.0340750095888256,-0.0932302483242776,9.248576666838009,116.68
54640946,5028.421967713678,4.430447955355291,-0.0717148622976142,0.2014643876525873,4.1165054456197225,75.28
54641027,5142.589993918103,4.475051417735903,-0.1072544536921178,-0.023414167598564,3.3659120477498004,102.85
54643330,4447.772977275663,4.445917239836091,0.0468470346036238,0.0017108306466208,7.2864935915910465,112.25
54644339,3963.0100097656255,4.766905158800632,0.2007191083014269,0.1796075502627031,1.2827862702278248,135.66
54650763,5291.16250793707,4.558496993676021,-0.0707700241259595,-0.0276629893805459,3.36410463499207,77.35
54651192,4682.76190653805,4.817214823528192,-0.6530163172031324,-0.7042047204949611,27.61582411365165,135.2
54651316,4837.936222962184,4.681121749846074,-0.2930328276939762,-0.1548050779934826,3.527197685469609,233.68
54651767,4759.685954206741,4.867595904983356,-0.4149167088744953,-0.2884805230277971,2.8719558315895823,68.03
54658085,4246.305920631368,4.599085902149883,0.2465324449364079,0.2239284867656303,0.1033763214945794,68.72
54660540,4848.312925229891,4.526258488687884,0.0155980209741253,0.0710824755543305,7.900762190837219,302.13
54664327,4804.818084386229,4.7480960501391145,0.1230682324638109,0.0780770034515049,9.061942728054913,107.34
54671330,4644.6001629097445,4.7027670986040615,-0.3720327506235226,-0.242922688000845,5.637459417226748,74.47
54679723,4328.6727681064185,4.79072317825873,-0.4280485619198559,-0.0720831771268528,4.169948508869642,102.94
54695748,4306.955583022658,4.894928564767283,0.1195119488986747,-0.0460958541647003,11.338108622777897,122.9
54712142,4047.2821414290033,4.570157107530156,0.1805809031680617,0.1562123179687867,2.218337073609689,85.09
54712260,4281.77453440243,4.743004807157222,-0.2221984632169754,-0.1155792457954722,2.4217356090957507,131.95
