sdss_id,n_visits_rv,dv_rad_max,v_rad_std,v_rad_median,mjd_span
88436829,1,,,-83.571,
88436986,4,0.225,0.080,-68.758,353.00
88437828,1,,,-22.661,
88438135,1,,,-1.201,
88442007,1,,,-0.697,
88442398,1,,,-43.944,
88442771,1,,,-93.300,
88442888,1,,,-68.897,
88443177,1,,,-26.155,
88443379,1,,,11.646,
88444096,1,,,-16.188,
88446125,1,,,39.649,
88451531,1,,,-0.694,
88491624,11,0.780,0.212,-13.070,56.00
88491924,6,0.429,0.138,17.323,339.00
88492002,11,0.172,0.053,-81.328,56.00
88496992,11,0.491,0.143,-19.215,56.00
88497096,11,0.397,0.128,49.743,56.00
88497205,6,0.599,0.198,5.732,339.00
88497395,6,10.328,3.602,-23.367,339.00
88497664,8,273.485,90.367,-71.607,29.00
88497797,17,75.863,20.344,-25.256,2954.00
88499126,6,3.224,1.132,-12.007,339.00
88499285,6,1.003,0.328,-5.414,339.00
88499289,13,10.436,2.699,-22.808,2930.00
88500243,13,228.526,60.784,-16.917,339.00
88500347,1,,,-78.890,
88501024,1,,,9.879,
88501815,1,,,-72.541,
88503341,1,,,-23.626,
88507248,1,,,12.955,
88507838,1,,,-38.299,
88510199,1,,,-38.538,
88510359,1,,,3.964,
88511304,2,18.768,9.384,34.754,438.00
88512734,1,,,-25.225,
88513273,1,,,-57.132,
88514719,3,0.508,0.209,-45.746,207.00
88517235,1,,,16.261,
88518027,1,,,-38.263,
88528251,4,0.440,0.170,-27.566,118.00
88528549,2,0.568,0.284,-14.756,1.00
88528640,4,7.826,2.993,-36.510,118.00
88528834,2,4.193,2.097,-30.914,118.00
88529258,4,1.533,0.607,-10.973,118.00
88530642,1,,,-4.726,
88531740,2,0.365,0.182,-4.534,118.00
88531876,4,14.625,5.718,7.799,118.00
88531914,4,0.302,0.117,20.453,118.00
88531964,4,0.565,0.215,-25.617,118.00
88552682,1,,,19.095,
88562300,2,4.843,2.422,14.769,30.00
88563445,8,0.184,0.062,-55.494,2973.00
88563850,1,,,-77.097,
88565844,4,90.953,40.798,428.602,408.00
88565954,4,2.072,0.838,-0.814,408.00
88567394,3,48.264,22.117,1.068,32.00
88567933,2,3.896,1.948,-3.695,802.00
88568013,2,0.152,0.076,51.159,799.00
88568371,1,,,-12.904,
88568504,2,6.192,3.096,-10.882,799.00
88569035,2,0.429,0.215,-21.261,799.00
88569257,2,0.308,0.154,13.671,799.00
88569821,1,,,2.892,
88570138,2,1.238,0.619,7.332,802.00
88570194,2,0.491,0.245,-0.926,799.00
88570524,2,0.036,0.018,-7.185,802.00
88572453,2,27.994,13.997,31.683,799.00
88572485,3,2.792,1.143,-80.955,802.00
88572566,2,5.513,2.756,-46.566,3.00
88572952,1,,,-41.075,
88574465,1,,,-30.773,
88575175,1,,,-53.584,
88576115,1,,,-91.926,
88577520,1,,,-29.015,
88578275,2,4.537,2.268,-67.984,799.00
88578496,2,1.766,0.883,-10.609,3.00
88578610,3,10.499,4.913,-19.820,802.00
88579222,2,5.373,2.687,41.497,799.00
88580168,2,0.091,0.046,-34.337,24.00
88599198,1,,,-20.878,
88599331,1,,,-11.234,
88599490,1,,,-16.691,
88599586,1,,,13.936,
88601635,1,,,-25.945,
88604113,1,,,-25.347,
88604213,1,,,-44.392,
88605375,1,,,28.221,
88608551,1,,,31.277,
88613045,1,,,-44.600,
88613660,2,14.294,7.147,-55.481,461.00
88613994,1,,,6.477,
88615941,2,0.192,0.096,-14.442,461.00
88616752,4,5.635,2.084,16.954,118.00
88616940,1,,,-6.729,
88617090,1,,,-44.160,
88617507,2,10.607,5.304,-19.515,118.00
88617697,1,,,8.554,
88617716,2,0.018,0.009,-5.337,118.00
88617841,2,1.548,0.774,-174.371,118.00
88618078,4,2.210,0.828,-2.706,118.00
88618141,2,15.970,7.985,-46.704,118.00
88618144,4,1.408,0.574,8.056,118.00
88618195,1,,,-6.891,
88618220,4,5.163,2.087,-30.989,118.00
88618323,2,4.704,2.352,14.298,118.00
88618672,4,0.175,0.070,19.328,118.00
88618715,4,1.984,0.810,-64.415,118.00
88619759,2,0.038,0.019,-5.785,3.00
88624397,3,5.823,2.426,-42.032,63.00
88624408,3,0.030,0.013,-19.820,63.00
88624484,6,0.233,0.083,-9.544,416.00
88624935,3,0.382,0.156,-22.302,63.00
88625014,1,,,-43.134,
88625034,3,7.524,3.134,-76.252,63.00
88625361,1,,,-92.300,
88625458,1,,,-68.236,
88625483,3,13.281,5.939,-42.469,63.00
88625787,5,0.154,0.062,-29.997,827.00
88625927,6,27.333,12.587,-77.515,416.00
88626141,3,4.159,1.873,33.344,63.00
88626482,3,4.395,1.819,26.220,63.00
88626727,6,4.395,1.950,-72.851,416.00
88628306,3,5.960,2.617,-90.320,63.00
88628453,3,0.342,0.144,-57.452,63.00
88628489,2,3.683,1.841,-19.018,1.00
88628494,3,4.982,2.196,-9.735,63.00
88628752,3,3.568,1.596,-36.949,63.00
88628930,1,,,-26.967,
88628939,6,0.405,0.142,-37.448,416.00
88628966,4,0.268,0.095,34.940,64.00
88629176,1,,,1.641,
88629181,1,,,45.395,
88629202,1,,,-3.456,
88629222,1,,,-74.970,
88629264,3,0.156,0.072,4.115,63.00
88629761,4,1.581,0.609,-54.539,64.00
88631955,1,,,-10.659,
88655808,11,1.665,0.559,-8.807,56.00
88655822,11,4.782,1.836,6.756,56.00
88656349,6,66.463,24.206,17.659,416.00
88656547,6,1.485,0.509,7.796,416.00
88656973,2,0.032,0.016,-24.040,1.00
88662139,11,1.513,0.542,-45.579,56.00
88662632,13,876.027,233.397,-21.934,339.00
88662898,11,0.232,0.064,-48.088,56.00
88664117,11,13.141,4.904,-41.445,56.00
88664464,13,0.722,0.208,16.206,339.00
88664489,11,1021.284,299.072,38.877,56.00
88664769,11,0.240,0.075,-50.153,56.00
88664846,13,2.633,0.673,-17.177,339.00
88665407,13,0.312,0.088,-13.104,339.00
88665674,6,0.306,0.103,-13.469,339.00
88666448,8,1.309,0.377,-3.593,3237.00
88666526,6,0.414,0.143,-32.611,339.00
88671102,2,46.934,23.467,-16.921,3.00
88696578,1,,,-28.895,
88723507,1,,,-9.188,
88728454,1,,,-8.716,
88729927,1,,,5.003,
88730306,1,,,-48.184,
88730855,1,,,-2.609,
88731962,1,,,-23.906,
88740417,1,,,5.808,
88741203,1,,,-18.657,
88741307,1,,,-26.399,
88743799,1,,,12.207,
88744658,1,,,37.219,
88748335,1,,,-33.684,
88748559,1,,,-0.681,
88748805,1,,,-35.151,
88749366,1,,,-44.771,
88749419,1,,,6.748,
88749531,1,,,15.303,
88750117,1,,,-28.356,
88750189,1,,,-46.468,
88750625,1,,,-9.737,
88751233,1,,,-53.365,
88751815,1,,,-25.505,
88756692,1,,,-23.206,
88760036,1,,,-30.400,
88760378,1,,,-21.535,
88761074,1,,,0.001,
88770564,1,,,30.325,
88771325,1,,,-22.304,
88772869,1,,,-77.651,
88773745,1,,,-67.326,
88776787,1,,,-30.083,
88777546,1,,,2.246,
88779203,1,,,-31.248,
88781654,1,,,-69.302,
88782635,1,,,-21.712,
88782963,1,,,-38.972,
88784015,1,,,-3.289,
88784293,1,,,-47.259,
88785809,1,,,23.773,
88787012,1,,,-37.011,
88787836,1,,,29.404,
88788237,1,,,-14.457,
88790863,2,0.054,0.027,16.234,374.00
88791074,1,,,1.136,
88791265,2,0.131,0.065,-9.555,382.00
88791979,1,,,12.815,
88792303,1,,,-38.206,
88792404,1,,,1.025,
88792646,1,,,-6.251,
88793736,1,,,44.270,
88794169,1,,,-48.444,
88794380,1,,,-17.687,
88795696,1,,,-22.943,
88795845,1,,,-49.940,
88797100,1,,,-24.771,
88797549,1,,,64.625,
88799369,1,,,-67.641,
88799984,1,,,21.980,
88800222,2,120.433,60.217,26.066,8.00
88801661,2,7.643,3.822,-12.777,1.00
88802389,1,,,2.883,
88803299,1,,,-2.984,
88803605,1,,,-26.786,
88805801,1,,,-9.225,
88806695,1,,,-29.816,
88808157,1,,,-27.369,
88811479,1,,,-30.518,
88812058,1,,,-31.718,
88812320,2,12.202,6.101,-36.168,10.00
88813351,1,,,-38.700,
88814209,1,,,-7.699,
88844623,1,,,-22.845,
88844886,1,,,-21.478,
88845184,1,,,-36.887,
88847475,1,,,-34.356,
88849873,2,11.108,5.554,15.654,1.00
88849947,2,0.080,0.040,-15.256,1.00
88850248,2,0.277,0.138,-67.929,1.00
88850649,2,0.120,0.060,0.879,1.00
88850838,2,2.597,1.298,-26.429,1.00
88852241,2,0.050,0.025,-21.083,1.00
88860278,2,0.052,0.026,-6.611,1.00
88860443,2,0.007,0.003,-20.334,1.00
88864745,1,,,-27.135,
88866383,1,,,-21.658,
88868023,1,,,-102.645,
88868844,2,2.466,1.233,-50.156,1.00
88877984,1,,,1.845,
88878701,1,,,18.303,
88878854,1,,,-16.027,
88879292,1,,,25.145,
88879473,1,,,-8.442,
88879819,1,,,11.577,
88880042,2,0.206,0.103,66.347,10.00
88881222,2,10.122,5.061,-37.300,10.00
88882151,1,,,43.814,
88882872,1,,,-1.968,
88883082,3,4.910,2.201,-35.376,387.00
88883148,3,0.729,0.333,39.875,387.00
88883987,1,,,11.436,
88884023,3,0.150,0.061,8.782,387.00
88884222,3,0.084,0.039,29.183,387.00
88884363,3,3.210,1.498,14.111,387.00
88884492,3,18.435,8.276,23.820,387.00
88884597,3,39.897,17.063,-87.819,387.00
88884864,1,,,48.942,
88886611,1,,,10.314,
88886617,3,17.429,7.836,-49.843,387.00
88887477,0,,,,
88888084,2,7.238,3.619,12.667,10.00
88888197,2,0.506,0.253,-43.612,10.00
88890035,2,0.506,0.253,4.556,10.00
88890631,2,8.523,4.261,18.017,10.00
88893017,1,,,18.239,
88894838,1,,,-84.303,
88895505,1,,,7.857,
88896609,1,,,-29.857,
88896648,1,,,-7.277,
88897357,1,,,-29.133,
88898748,1,,,-47.236,
88899086,1,,,-27.998,
88900673,1,,,-13.598,
88901902,3,3.528,1.522,26.837,387.00
88902326,1,,,-20.242,
88903094,4,1.028,0.401,-59.437,4014.00
88903554,1,,,-77.079,
88904486,1,,,-0.536,
88904519,1,,,-0.198,
88904825,1,,,57.037,
88904914,1,,,-36.115,
88905156,1,,,5.835,
88906531,46,0.427,0.085,-3.857,4128.00
88906769,3,18.905,7.750,16.955,387.00
88906774,2,14.633,7.316,-54.438,32.00
88906903,4,1.476,0.546,-16.544,29.00
88906987,8,113.107,46.062,-37.767,4040.00
88907184,46,61.888,20.873,-24.964,4128.00
88907686,4,15.350,6.429,17.979,4014.00
88907779,6,97.130,34.511,-11.762,59.00
88907856,45,20.598,4.825,-25.717,2573.00
88908151,2,0.028,0.014,-63.739,117.00
88908562,30,9.954,2.684,-59.576,2572.00
88908595,4,6.277,2.644,61.341,2482.00
88908725,3,18.223,7.836,-117.387,26.00
88908875,3,0.300,0.122,-66.653,26.00
88909087,4,0.192,0.079,-32.724,29.00
88909221,3,44.738,18.272,14.510,33.00
88909323,3,0.106,0.049,-77.404,33.00
88909518,4,2.840,1.087,-98.158,29.00
88909726,1,,,-35.630,
88910513,1,,,-60.065,
88910794,1,,,-15.512,
88911257,1,,,-27.642,
88911296,1,,,-8.194,
88913561,36,13.276,3.538,-12.015,4011.00
88913650,3,2.193,0.903,-58.109,28.00
88914322,3,0.048,0.021,-28.463,26.00
88914503,35,61.386,13.451,-34.991,1205.00
88914673,3,50.382,20.790,0.833,29.00
88914728,42,1.306,0.294,13.158,2573.00
88915166,3,25.390,10.400,-24.658,29.00
88915167,4,88.264,35.293,-11.881,29.00
88915246,35,0.418,0.092,-2.943,1205.00
88915291,42,45.653,14.862,6.593,2573.00
88916109,4,0.066,0.027,-20.462,396.00
88916213,2,0.310,0.155,-10.622,82.00
88916497,6,0.577,0.210,-189.839,30.00
88916576,1,,,-25.595,
88916671,4,42.142,17.200,-11.118,29.00
88916932,3,47.828,21.528,5.449,6.00
88917416,4,6.054,2.505,-7.484,29.00
88917417,2,3.131,1.565,-8.685,362.00
88917437,5,6.653,2.424,30.170,35.00
88917658,36,41.949,14.800,-6.384,3780.00
88917739,3,10.658,4.840,-41.986,28.00
88918024,43,9.354,2.905,-23.135,2573.00
88918220,1,,,-44.179,
88919208,5,0.373,0.138,-10.828,35.00
88919213,4,0.061,0.024,-25.320,29.00
88919386,1,,,-41.610,
88919572,35,19.875,4.218,-30.218,1205.00
88919633,1,,,10.455,
88920169,23,2.893,0.627,-7.997,1481.00
88920368,38,106.221,24.449,-475.438,2573.00
88920809,36,6.752,1.201,101.229,2573.00
88920916,3,0.215,0.088,-53.722,26.00
88921265,2,1.086,0.543,-18.429,2195.00
88925539,15,8.320,1.891,-257.837,1128.00
88925577,4,0.157,0.058,1.804,2688.00
88925743,5,94.279,40.654,92.792,28.00
88925960,4,37.664,15.483,-17.464,29.00
88926142,4,0.349,0.140,-24.377,29.00
88928129,3,4.563,1.863,27.256,28.00
88928350,7,1.163,0.374,-38.588,1044.00
88928355,6,28.776,11.250,5.294,30.00
88928362,3,1.446,0.652,44.828,29.00
88928411,1,,,-51.260,
88928413,1,,,-34.807,
88928431,7,22.807,7.666,30.613,1044.00
88928523,39,127.855,27.477,-449.914,2573.00
88929062,1,,,11.510,
88929215,13,101.755,34.174,-7.602,1153.00
88934484,4,27.103,10.276,-54.989,29.00
88936520,1,,,-57.274,
88936923,25,87.669,22.985,553.226,2569.00
88937087,36,146.015,33.929,-315.591,2573.00
88938581,1,,,-0.289,
88938634,1,,,-13.619,
88939224,2,1.969,0.984,-24.994,2560.00
88939385,1,,,-48.516,
88939856,1,,,-12.377,
88941452,1,,,-14.291,
88941515,1,,,3.386,
88942738,1,,,-13.262,
88942744,1,,,4.014,
88952390,1,,,-67.576,
88952516,1,,,-0.150,
88953263,1,,,22.299,
88953932,1,,,11.482,
88957194,1,,,-3.559,
88962963,19,16.617,5.461,-26.705,856.00
88963117,13,0.879,0.244,-69.172,738.00
88964262,13,10.426,2.891,-19.755,738.00
88964500,6,7.699,2.575,-33.632,35.00
88965203,19,1.121,0.253,-56.550,856.00
88969207,13,7.944,2.643,-15.599,738.00
88969309,19,9.952,4.172,-14.588,856.00
88969953,3,0.932,0.386,91.990,27.00
88970458,12,0.912,0.287,-38.431,738.00
88970488,19,2.148,0.479,-28.993,856.00
88970972,13,4.178,1.386,-18.506,738.00
88971960,6,1.582,0.523,-12.292,35.00
88972079,7,0.351,0.130,-108.961,738.00
88972229,6,2.711,0.998,-9.921,35.00
88972330,13,40.982,10.268,-75.571,738.00
88972331,13,89.382,30.227,24.676,738.00
88972458,3,0.743,0.303,-71.962,27.00
88972473,6,0.504,0.185,-52.964,35.00
88974192,1,,,-26.783,
88974838,1,,,-58.490,
88977269,1,,,-49.514,
88984007,19,67.975,13.856,-42.434,1120.00
88984131,13,9.132,3.006,-23.466,81.00
88984164,19,91.911,31.007,-32.119,1120.00
88984344,19,12.229,4.437,-25.656,1120.00
88986776,19,40.213,14.651,-48.037,1120.00
88986866,13,21.926,7.415,-38.547,81.00
88987018,6,6.930,2.913,-6.307,31.00
88987078,13,25.146,8.641,-20.035,81.00
88987162,13,6.365,2.366,-70.868,81.00
88987170,17,0.311,0.087,-45.625,1097.00
88987325,8,50.678,23.116,-10.040,81.00
88988021,19,3.103,1.239,-170.341,1120.00
88988069,19,5.454,1.903,-11.254,1120.00
88988264,19,1.939,0.712,-5.476,1120.00
88988510,19,0.444,0.126,-8.725,1120.00
89003573,1,,,-60.892,
89004431,1,,,-38.335,
89004717,1,,,29.865,
89005377,17,2.694,0.864,5.683,2954.00
89006658,2,17.926,8.963,2.010,3.00
89006879,2,0.021,0.010,-51.080,3.00
89007280,2,0.055,0.028,-7.696,3.00
89019821,1,,,-39.771,
89027337,1,,,-10.674,
89029630,1,,,-5.775,
89030433,1,,,-24.328,
89034209,1,,,-89.349,
89034233,1,,,-51.847,
89035952,1,,,0.614,
89044500,1,,,93.411,
89049273,1,,,-16.615,
89070337,1,,,-33.075,
89079479,1,,,-13.312,
89079537,1,,,28.907,
89080128,1,,,-33.746,
89080323,1,,,-100.733,
89080355,1,,,-2.363,
89087322,1,,,-23.995,
89087356,1,,,74.420,
89096040,1,,,47.088,
89098547,1,,,-11.056,
89098981,1,,,-64.952,
89100227,1,,,13.403,
89103603,1,,,-15.808,
89104067,1,,,-4.524,
89108446,1,,,-33.627,
89116136,22,8.778,1.690,13.069,329.00
89116221,1,,,10.531,
89116367,5,0.643,0.246,-43.047,3377.00
89116580,13,69.238,25.103,5.346,302.00
89116620,13,8.053,2.385,-97.735,118.00
89117103,4,40.507,15.565,6.717,35.00
89117444,22,4.292,0.871,-30.728,329.00
89118016,25,1.663,0.367,30.309,329.00
89118036,23,2.582,0.495,-58.849,329.00
89118070,23,0.915,0.200,-81.518,329.00
89118084,1,,,-22.642,
89118227,24,12.814,2.512,-52.977,329.00
89118410,1,,,-40.510,
89118640,25,143.856,36.489,-19.278,329.00
89119053,24,64.075,20.535,-17.956,329.00
89121068,23,4.900,0.887,-23.293,329.00
89121336,6,0.363,0.117,10.090,3397.00
89121456,2,0.075,0.037,40.608,17.00
89121570,2,1.495,0.747,-33.571,17.00
89121630,23,94.971,27.384,-35.417,329.00
89121701,6,25.476,8.335,-19.430,3397.00
89121729,4,94.983,33.904,34.673,35.00
89121905,24,117.430,32.132,7.182,329.00
89122093,15,4.289,1.227,35.291,329.00
89122116,2,0.055,0.027,-51.634,17.00
89122751,2,0.327,0.164,-52.933,17.00
89128718,1,,,-3.365,
89128846,1,,,-31.482,
89143205,1,,,-38.826,
89143312,2,5.793,2.897,-3.212,3.00
89143488,1,,,-7.003,
89143506,1,,,-17.301,
89143538,1,,,-44.673,
89143647,1,,,6.477,
89143689,23,25.076,8.064,-34.278,329.00
89143753,23,5.865,1.226,2.823,329.00
89144344,1,,,29.843,
89144593,24,25.516,7.458,13.158,329.00
89144603,24,5.083,1.201,-44.302,329.00
89146357,28,2.289,0.487,-24.299,1443.00
89146453,23,76.851,23.796,-58.458,329.00
89146492,5,0.079,0.030,-29.143,3354.00
89147376,4,4.307,1.641,-4.642,35.00
89147395,23,11.233,2.116,-14.598,329.00
89147414,25,70.026,22.603,-26.925,329.00
89147718,24,84.523,27.269,-7.551,329.00
89147889,1,,,0.733,
89147900,4,0.147,0.060,-15.338,35.00
89148087,23,24.824,7.283,4.780,329.00
89148291,2,16.900,8.450,-33.513,17.00
89148454,4,1.197,0.472,-5.103,35.00
89148660,2,0.056,0.028,52.670,17.00
89149004,4,0.081,0.030,71.577,35.00
89149089,23,69.656,20.966,-21.783,329.00
89149531,2,0.639,0.319,22.459,17.00
89149633,25,160.734,49.310,-81.807,329.00
89149990,24,5.242,1.860,-46.868,329.00
89150025,5,2.176,0.831,-13.606,3354.00
89150249,22,5.038,1.418,-65.441,329.00
89151008,1,,,-1.082,
89151937,1,,,-26.827,
89153665,1,,,20.722,
89154031,1,,,-57.804,
89156060,1,,,-54.801,
89156741,1,,,31.552,
89158886,1,,,-1.199,
89159009,1,,,17.221,
89160890,1,,,-26.295,
89161167,1,,,-38.397,
89162334,19,1.393,0.371,-217.821,856.00
89162434,6,45.549,16.959,-112.211,28.00
89162631,6,10.042,4.254,-12.002,28.00
89164200,13,2.983,0.867,-65.088,856.00
89164357,3,47.141,22.198,4.694,27.00
89164528,13,18.418,5.950,-17.656,856.00
89164582,4,0.649,0.255,-62.560,35.00
89164592,13,0.978,0.294,-4.778,856.00
89164647,6,54.728,19.696,-20.595,35.00
89164706,7,0.628,0.265,-23.813,738.00
89164852,6,0.297,0.105,-61.444,35.00
89164914,7,0.478,0.151,-46.570,738.00
89165241,13,8.450,2.403,9.240,856.00
89165303,13,0.587,0.193,13.002,856.00
89165328,19,15.402,5.279,51.811,856.00
89165740,3,0.401,0.172,-9.242,26.00
89165842,19,81.663,28.323,34.547,856.00
89171320,13,4.570,1.903,19.373,856.00
89171398,19,2.073,0.470,6.947,856.00
89171408,18,6.767,2.513,-45.817,856.00
89171478,6,6.687,2.245,79.419,28.00
89171673,13,2.138,0.533,-10.081,738.00
89171789,12,9.048,2.820,-96.260,738.00
89171951,3,0.069,0.028,-34.354,27.00
89172408,13,1.025,0.313,-30.095,856.00
89172748,3,2.041,0.920,-42.112,27.00
89173281,19,2.969,0.617,-11.026,856.00
89173362,3,0.758,0.346,-51.674,27.00
89173422,14,28.954,9.448,-67.041,856.00
89173559,7,0.311,0.102,33.874,738.00
89173653,6,14.120,4.861,-32.817,35.00
89174021,3,2.282,0.976,-5.067,26.00
89174170,13,21.529,6.138,-40.297,856.00
89174406,5,4.018,1.410,-43.640,26.00
89196556,1,,,-33.895,
89196903,1,,,-45.961,
89198894,1,,,-20.741,
89200637,4,0.425,0.153,6.776,15.00
89201622,4,0.098,0.040,-1.470,15.00
89201624,4,0.114,0.047,32.704,15.00
89202366,4,68.619,25.626,-0.071,15.00
89202406,4,0.179,0.074,-11.749,15.00
89202722,4,5.141,1.960,6.088,15.00
89202888,4,0.175,0.071,-50.095,15.00
89202958,4,0.316,0.117,13.380,15.00
89203177,4,0.173,0.077,-20.775,15.00
89203713,4,0.155,0.058,-47.047,15.00
89203769,4,0.167,0.066,-12.481,15.00
89206513,4,27.996,11.120,-40.796,15.00
89206608,4,0.194,0.071,-51.550,15.00
89207557,4,0.230,0.084,-41.390,15.00
89208333,4,20.697,8.274,-26.863,15.00
89209220,4,0.995,0.399,-34.792,15.00
89209600,4,0.260,0.095,-1.113,15.00
89209725,4,12.178,5.243,-6.560,15.00
89209997,4,23.891,9.172,2.351,15.00
89210641,1,,,-12.776,
89212564,4,0.204,0.074,-0.076,15.00
89213238,4,0.163,0.061,-28.107,15.00
89214585,4,0.144,0.055,-37.767,15.00
89214850,4,0.261,0.101,-29.770,15.00
89215322,4,0.085,0.034,3.071,15.00
89221183,1,,,-29.827,
89221357,1,,,-20.745,
89222537,1,,,11.218,
89230433,1,,,-11.824,
89235091,1,,,-40.415,
89235347,1,,,-50.387,
89235603,1,,,-90.392,
89241485,1,,,-61.104,
89244155,1,,,-45.383,
89249927,3,0.438,0.188,-42.330,2.00
89250358,3,0.272,0.120,-52.262,2.00
89251515,3,0.257,0.115,30.617,2.00
89251642,3,0.154,0.069,64.838,2.00
89254745,1,,,11.092,
89254822,1,,,-72.104,
89256506,1,,,-17.459,
89264413,3,0.182,0.078,-20.297,2.00
89265753,1,,,-25.651,
89266422,1,,,-37.099,
89269942,1,,,49.863,
89271235,1,,,-14.096,
89271669,1,,,-49.264,
89273984,1,,,-17.077,
89275328,3,0.054,0.024,-47.917,2.00
89275440,3,0.488,0.222,-27.611,2.00
89275909,3,2.762,1.278,0.676,2.00
89276361,3,5.782,2.529,18.723,2.00
89276635,3,0.328,0.141,-38.033,2.00
89277093,3,3.279,1.340,-18.236,2.00
89277168,3,0.565,0.238,-5.023,2.00
89279072,3,0.911,0.379,-37.204,2.00
89279632,3,0.306,0.126,10.991,2.00
89289583,3,0.384,0.176,-20.805,2.00
89290195,3,0.728,0.297,-83.095,2.00
89290299,3,174.817,79.640,-11.663,2.00
89290360,3,2.144,0.876,-27.830,2.00
89290958,3,0.343,0.156,-26.541,2.00
89290972,3,1.516,0.619,20.976,2.00
89305634,1,,,-68.355,
89307701,1,,,27.965,
89307704,1,,,-17.182,
89309705,1,,,-65.451,
89309941,1,,,-6.403,
89310364,1,,,-36.584,
89312212,3,0.056,0.023,-77.930,33.00
89318329,3,0.068,0.029,-16.085,33.00
89321573,1,,,92.922,
89321883,1,,,-36.919,
89322451,1,,,-37.462,
89323138,1,,,-30.268,
89324351,1,,,-19.305,
89324489,1,,,5.250,
89324790,1,,,-28.645,
89324946,1,,,44.924,
89325659,1,,,-43.344,
89326588,4,0.306,0.123,12.119,3630.00
89329018,1,,,-48.637,
89332712,2,19.813,9.907,-90.969,26.00
89334389,2,0.096,0.048,-36.978,26.00
89339158,3,0.581,0.260,-48.526,33.00
89343555,2,7.891,3.946,-29.749,28.00
89345614,2,0.212,0.106,-12.433,28.00
89345912,2,28.871,14.435,-18.828,28.00
89348004,1,,,-39.670,
89354387,6,0.444,0.186,-27.205,679.00
89355329,1,,,8.511,
89360308,3,1.001,0.409,13.783,32.00
89361052,1,,,8.457,
89366982,1,,,-33.972,
89367243,1,,,-12.933,
89369012,1,,,10.277,
89369074,1,,,-55.130,
89369595,1,,,-14.814,
89377123,2,2.146,1.073,-23.353,461.00
89377677,2,2.584,1.292,-36.843,461.00
89378213,2,63.901,31.950,-1.108,461.00
89378449,1,,,9.590,
89378633,1,,,-65.606,
89379545,2,3.067,1.533,-7.121,461.00
89380112,2,3.863,1.932,-47.677,461.00
89383026,1,,,-23.740,
89383031,1,,,-12.786,
89384602,1,,,11.894,
89390953,1,,,8.851,
89393280,2,4.379,2.190,-58.106,659.00
89396770,1,,,1.767,
89397904,1,,,-110.723,
89404693,1,,,-63.170,
89405156,2,1.058,0.529,-16.683,262.00
89405799,1,,,4.565,
89415126,2,0.029,0.014,-51.386,1.00
89415354,2,29.978,14.989,0.787,1.00
89422675,6,4.473,2.075,-19.684,679.00
89434114,1,,,-25.304,
89434201,1,,,-30.267,
89434523,1,,,-32.163,
89461985,1,,,-6.194,
89462138,1,,,-26.772,
89468894,1,,,-2.365,
89470132,1,,,25.444,
89472211,1,,,-26.190,
89472908,1,,,-32.883,
89473208,1,,,-13.464,
89473583,1,,,-1.828,
89475260,1,,,64.917,
89477853,1,,,-38.082,
89480296,1,,,-86.984,
89481378,1,,,-102.268,
89482019,1,,,-7.472,
