sdss_id,teff_seed,logg_seed,feh_seed,verdict,prefers_binary,delta_chi2,f_imp,min_fimp_required,best_q,best_rv1,best_rv2,teff_single,logg_single,feh_single,error,sb2,gaia_dr3_source_id,ra,dec,teff_floor
56198450,4135.133,4.467353,0.14248328,BINARY,True,1089.1832113917262,0.1495096396802836,0.14,0.9804880966417754,0.7153287646575422,-0.6002002207000148,4200.026895622766,4.640076053711285,0.2602952723485323,,True,650862986168171264,125.942792,12.614851,1
56235014,4039.43,4.4823184,-0.44103828,BINARY,True,1840.5566085839127,0.2060876114839826,0.14,0.9684884044235296,0.011285137178,-0.0052557972743202,4200.130849630568,4.834626723124214,-0.3233646815569966,,True,655062712566331520,119.876279,15.425739,1
56270296,4159.6626,4.6092696,0.10560397,BINARY,True,3235.9701214031447,0.2514117641183394,0.14,0.9842328243847512,-0.20194045762047,0.1375376433567166,4201.498223803472,4.746981404108192,0.0649163801489937,,True,659695882766989824,129.475499,18.894198,1
56280187,4073.077,4.7860637,-0.22563304,BINARY,True,1076.6264161895742,0.156929920226706,0.14,0.9934296267545496,0.2313580608628535,-0.4626791670355288,4200.26046721034,4.997531672135502,-0.207818583200225,,True,660960355498441344,131.040608,18.894856,1
56312504,5707.72,4.6532035,-0.09387849,BINARY,True,7718.994288883432,0.4153302429263177,0.14,0.6379085726073708,0.9427755543563836,-12.25529611936598,5647.720560756222,4.617717777866634,-0.173292453803062,,True,665489518771503744,127.847348,21.390732,0
56398533,5391.1655,4.5338297,-0.09795872,BINARY,True,1230.5352381765897,0.1730313499399345,0.14,0.8026619187274998,0.1915608586355743,-1.2102014249711577,5206.651510116185,4.357352508581617,-0.1817229606166691,,True,674496030830785664,116.664853,21.354003,0
56407393,6733.1665,4.132341,-0.61017644,BINARY,True,6473.643370206071,0.2076941134112185,0.14,0.9003633322491983,1.1251898144578782,43.49801521793549,6830.532177848007,4.0000712812716,-0.4108680151932392,,True,675474385724795136,117.686307,23.78352,0
56410167,5641.6455,4.818119,-0.05207212,BINARY,True,10416.223275335891,0.2824237874030249,0.14,0.720095846006321,0.2566967316281358,-1.5177891954075504,5451.121903083386,4.779570566450878,-0.1283563335254617,,True,675847601202924032,122.841771,20.549452,0
56429586,4127.449,4.99959,-0.9222916,BINARY,True,1216.1634629165055,0.157669010121195,0.14,0.9950971039991242,0.0870759713446389,-0.0760394306023337,4200.044673136047,4.657744975082311,-0.8376966472234316,,True,678506121536799744,128.871922,24.260167,1
56432230,5743.216,4.0831847,-0.17773162,BINARY,True,1421.900917525134,0.1496274138549512,0.14,0.7358532574499401,-0.4687595618965186,0.7359310772578472,5509.827695145307,4.033642329139623,-0.1483781426565214,,True,678940325549156352,124.962239,23.634921,0
56435471,4122.43,4.8553576,0.18065669,BINARY,True,1441.7143025444857,0.1979006944627016,0.14,0.9998814046338425,0.1554376731446533,-0.2637223792552802,4200.058853773655,4.999142945204979,0.0684651368373309,,True,679420228015996800,124.94444,25.189499,1
56441278,5865.0376,4.507906,-0.19489399,BINARY,True,11068.5090628459,0.1713244307356238,0.14,0.7817099829977159,-0.3668805050221305,11.078472061452988,5280.264901224843,4.047737362968533,-0.4284110579646538,,True,680341446961472128,120.439321,23.093281,0
56534048,5772.922,4.4969788,-0.21060045,BINARY,True,1558.7051954581038,0.1913312490829126,0.14,0.7546004599025913,-0.3750258526442098,0.7380407697025546,6048.778921111869,4.609340816528045,-0.0812757567400015,,True,695181314883244160,138.888813,27.922152,0
56607872,6750.9863,4.2572246,-0.19245028,BINARY,True,1401.74096244268,0.1493218856980444,0.14,0.9998673874044636,10.009428888212732,-11.659515928457663,6897.60515086759,4.271479836413295,-0.1441771623527503,,True,707173653847232768,126.698316,28.125182,0
56610736,4052.3916,4.7766757,0.030899609,BINARY,True,2297.5081723205803,0.181818605916495,0.14,0.9809716285467625,1.4135564460429633,-1.8124014908210293,4200.001084250335,4.832449550881682,-0.1562918505472258,,True,707602566461056128,126.767735,29.566683,1
