alpha,rep,twin,sdss_id,K1,n_ep,loglike
0.30,5,1,61191831,69.5055,10,-26.8305;-27.3153;-26.9518;-26.9816;-26.8461;-26.6440;-27.1842;-27.1191;-27.0286;-26.8227;-27.0875;-27.0416;-27.1960;-26.8956;-27.0682;-26.8978;-26.9518;-26.8898;-26.9780;-27.1266;-26.5210;-26.9449;-26.6573;-26.8332;-26.6860;-26.4364;-26.5706;-26.0487;-26.5083;-26.0161;-25.9119;-26.0546;-25.6044;-25.1911;-25.0467;-24.8075
0.30,5,0,61233108,52.2187,9,-81.1890;-70.2466;-47.8119;-53.4525;-53.5569;-108.4484;-40.7412;-57.0978;-47.5345;-43.0584;-70.2314;-84.5254;-49.8035;-33.5666;-67.4329;-90.0364;-36.1043;-57.7231;-46.9218;-27.4632;-46.3782;-43.8617;-38.2213;-48.9471;-49.0547;-44.3628;-48.2785;-47.9989;-62.1197;-61.6366;-45.4840;-60.2274;-81.5880;-43.6409;-36.6548;-68.0313
0.30,5,0,61279305,20.0834,12,-54.0586;-52.5039;-52.2952;-51.9125;-51.0947;-52.5043;-50.1651;-51.0446;-53.4788;-52.9811;-53.6618;-53.1733;-50.9514;-47.3452;-52.2809;-51.9477;-48.9612;-45.9954;-47.7345;-47.1572;-47.4490;-39.7509;-35.5893;-37.1912;-38.8875;-36.1506;-34.9334;-31.7819;-36.2508;-39.0245;-41.6004;-34.4446;-35.8422;-37.1137;-42.0617;-35.8822
0.30,5,1,61287945,29.7124,13,-134.6015;-144.9059;-164.5170;-127.3496;-122.2684;-120.5633;-145.9307;-155.2437;-132.4051;-121.3101;-112.1200;-131.4828;-151.9606;-106.5053;-134.4046;-147.1819;-150.3087;-130.3416;-137.3985;-93.0984;-103.2537;-102.1951;-98.9129;-108.3076;-53.8662;-99.7475;-96.9362;-66.8194;-52.9742;-52.8507;-57.2853;-62.4285;-66.8491;-61.5071;-55.6730;-62.2572
0.30,5,0,61356318,30.7066,9,-94.4157;-89.5431;-84.5743;-102.0447;-88.5387;-88.2893;-84.7979;-82.5439;-93.9484;-82.8740;-82.2664;-86.8146;-85.7169;-103.9745;-86.8458;-62.5499;-67.1662;-67.4842;-71.8259;-59.8113;-56.3466;-85.5099;-89.2431;-70.8665;-80.0893;-104.6922;-91.7992;-94.4910;-93.0401;-103.0167;-87.2552;-85.7798;-79.0765;-97.7486;-95.6505;-102.1233
0.30,5,0,61427823,26.0983,16,-47.4651;-50.3118;-42.0560;-45.9009;-43.2590;-44.3222;-42.8849;-44.9278;-46.5389;-44.8655;-42.8241;-41.5496;-44.5009;-51.3036;-42.4679;-46.7274;-40.6468;-48.2208;-47.4899;-44.3496;-45.1802;-36.8648;-37.8112;-39.6734;-34.6789;-52.3170;-47.0851;-36.2377;-34.0335;-59.8186;-36.6045;-47.9711;-53.8736;-52.9078;-63.5916;-42.8037
0.30,5,0,61433174,25.0057,16,-145.1123;-143.4388;-130.7639;-154.0859;-133.7245;-172.1781;-142.8423;-143.5186;-151.8953;-127.3898;-145.2922;-136.1299;-155.7889;-160.8858;-129.2874;-143.7491;-112.9173;-135.6927;-125.4051;-72.4576;-68.7037;-94.4876;-86.7197;-72.6638;-55.6968;-42.8840;-57.1849;-33.2222;-38.9560;-36.3901;-36.1239;-42.1936;-46.9817;-38.1719;-56.5345;-43.8123
0.30,5,1,61438126,23.1173,10,-28.7712;-25.6813;-26.6034;-27.3595;-27.4657;-26.6176;-28.1318;-26.3268;-25.8762;-28.8541;-29.7367;-31.1060;-28.7389;-28.5575;-26.4766;-27.5159;-28.9571;-27.6853;-28.6946;-28.7047;-27.8423;-26.8561;-25.5400;-24.2520;-23.6937;-24.2726;-21.9549;-21.9308;-21.9473;-22.1245;-22.1835;-22.2109;-22.7636;-21.9544;-21.0289;-20.0027
0.30,5,0,61446279,19.2495,13,-1022.9295;-1177.5950;-1020.6623;-1069.5207;-1292.3355;-819.1387;-834.2561;-983.6925;-850.2650;-856.0419;-843.7984;-811.9285;-885.8988;-950.7400;-866.6616;-1222.7056;-623.8119;-1109.9802;-1485.7852;-888.7450;-925.4775;-1087.3811;-508.8617;-1030.4183;-1507.8884;-1531.8764;-1334.3687;-1566.2958;-1277.0657;-1247.1418;-1331.0609;-1321.4986;-1608.9085;-1326.2963;-967.1022;-1436.4661
0.30,5,0,61447974,99.1594,16,-415.6670;-497.3944;-530.5488;-422.2965;-418.6410;-612.8760;-494.3025;-425.7626;-508.3673;-397.4340;-398.5283;-478.8878;-347.2243;-230.7610;-346.5842;-683.2316;-647.8835;-646.1070;-369.3270;-452.5116;-204.7047;-250.1062;-140.1201;-170.5846;-115.7366;-357.8611;-374.5218;-354.9686;-129.3492;-202.4642;-131.9394;-68.1459;-249.2867;-111.7547;-140.8890;-112.0303
0.30,5,0,61455395,16.3695,11,-41.3786;-39.5980;-40.9971;-43.9115;-44.9628;-42.8042;-42.2372;-36.5602;-43.3265;-41.3454;-46.9616;-35.8611;-46.8182;-37.7061;-34.9357;-39.6992;-34.2202;-43.7120;-48.1897;-44.4064;-41.4820;-52.4468;-45.4738;-45.8350;-36.6767;-35.6935;-44.5049;-40.7317;-38.8248;-54.0715;-50.7079;-49.7819;-42.1907;-50.1632;-41.6528;-40.9483
0.30,5,0,61462140,14.7060,16,-61.5493;-69.9107;-62.7605;-86.1437;-71.3750;-66.8693;-70.4557;-62.6208;-64.2485;-61.5651;-63.2411;-57.7563;-63.6819;-75.2009;-51.9324;-72.9383;-61.1581;-44.3849;-57.5474;-50.6504;-68.8469;-66.8104;-61.8123;-66.8907;-55.4734;-95.2199;-66.1134;-78.7781;-95.9030;-70.6466;-70.3742;-76.7827;-112.2372;-67.4301;-92.7875;-51.6513
0.30,5,0,61477616,28.0828,9,-20.0110;-20.1604;-20.0783;-20.2350;-20.2680;-20.1412;-19.9516;-20.0717;-20.0742;-20.0490;-20.1057;-20.0853;-20.0932;-20.0311;-20.1342;-20.0319;-20.1958;-20.0655;-19.9595;-20.0047;-19.8636;-19.8335;-19.6365;-19.5345;-19.4761;-19.3061;-19.1903;-19.2114;-19.0128;-19.0298;-18.9499;-18.8400;-18.7095;-18.5951;-18.1942;-17.8210
0.30,5,0,61610297,20.4968,12,-272.4399;-265.8501;-279.2608;-277.9943;-284.3606;-301.6102;-270.6624;-279.5327;-277.6291;-254.9986;-277.5939;-258.0194;-230.5464;-235.2465;-213.1927;-194.7694;-175.3360;-169.1606;-154.9223;-130.3961;-110.7295;-99.8990;-91.8542;-168.5691;-131.8230;-86.2240;-81.5930;-62.4626;-112.8533;-101.7325;-146.9082;-61.8606;-102.2948;-96.6820;-56.5638;-130.8546
0.30,5,0,61653680,15.6150,9,-33.9654;-32.9904;-26.4900;-34.3827;-26.4120;-25.3112;-33.9404;-35.4286;-31.5812;-38.3955;-34.0552;-35.6551;-38.3854;-34.8687;-35.5764;-35.9305;-23.8165;-28.1058;-32.2947;-39.8869;-38.3410;-33.0787;-30.2326;-30.5051;-34.6282;-27.9646;-32.3691;-36.7415;-25.8726;-30.9617;-28.8981;-27.7096;-34.1404;-27.8377;-37.6863;-37.5720
0.30,5,1,61732776,12.6610,8,-22.0464;-23.1186;-22.5263;-23.2756;-23.9771;-23.1173;-24.4742;-23.7983;-23.4371;-24.4434;-22.8423;-23.0736;-22.2968;-23.8694;-23.7904;-22.5756;-23.9976;-21.3493;-23.0707;-22.8930;-24.4627;-25.0039;-23.3678;-23.4589;-24.0038;-22.2259;-24.7458;-23.7440;-23.5160;-22.2079;-22.3391;-22.3813;-23.0914;-21.3787;-22.1611;-21.0379
0.30,5,0,61915528,14.9353,9,-29.2896;-29.0704;-29.2602;-29.3785;-29.3460;-29.1259;-29.1259;-29.0918;-28.8821;-28.5818;-28.5331;-28.2385;-27.5319;-26.3007;-26.1245;-24.3796;-23.0288;-22.3264;-21.1724;-20.5537;-20.3206;-19.5135;-19.3022;-20.0327;-19.1770;-19.0741;-19.1780;-18.7923;-18.3827;-18.6186;-18.6787;-18.4380;-18.8446;-18.4891;-18.0660;-17.1757
0.30,5,1,61916801,29.6905,16,-47.6588;-64.7816;-54.1168;-46.1036;-51.1506;-50.6889;-50.8151;-51.2936;-68.8217;-46.8122;-47.7849;-63.6307;-70.3003;-48.2100;-61.9678;-49.8981;-52.5864;-62.7628;-63.7865;-57.6087;-60.4015;-63.5955;-60.4075;-50.4198;-62.4365;-53.8324;-54.4895;-46.6020;-53.3246;-46.4924;-48.5583;-48.1809;-49.6398;-50.8369;-44.3847;-51.4045
0.30,5,0,61944234,19.3668,8,-21.4376;-21.4881;-21.4138;-22.1197;-21.8841;-21.1189;-21.1248;-21.8477;-21.3345;-21.8286;-21.7311;-21.8612;-21.4006;-21.8886;-22.3390;-21.6396;-22.2339;-21.9631;-21.5518;-21.0776;-21.1226;-21.5811;-21.7048;-21.6079;-21.3331;-21.6721;-21.0663;-21.3722;-20.7352;-21.4050;-21.1339;-20.5910;-21.0262;-19.9456;-20.3802;-19.7081
0.30,5,0,61960310,13.3566,9,-44.3450;-49.9015;-45.2586;-38.5276;-41.0457;-36.1435;-37.1376;-48.0136;-50.8089;-48.7344;-47.9695;-37.8020;-42.1842;-39.1452;-47.6983;-38.5563;-35.9109;-38.4572;-46.5058;-48.9772;-37.9026;-47.1839;-46.9487;-43.6217;-55.5604;-43.1067;-43.4632;-43.4616;-53.6873;-39.5329;-43.4610;-44.6767;-45.9077;-41.4601;-44.5382;-37.5376
0.30,5,0,61960484,41.7438,9,-71.3617;-65.8795;-88.1500;-67.0590;-60.9560;-67.3254;-71.1247;-66.6041;-74.3378;-58.4554;-53.0035;-76.6828;-55.9951;-65.9434;-52.4120;-49.0534;-37.9615;-50.6884;-69.2812;-52.6583;-44.0563;-87.1791;-74.6670;-48.8425;-75.7689;-63.4695;-86.1011;-47.1490;-65.7819;-72.2222;-60.1691;-94.0013;-70.6304;-109.1072;-68.8473;-97.8414
0.30,5,1,62016421,41.7504,16,-303.0554;-304.9064;-302.4009;-309.9480;-300.1003;-302.9749;-300.5867;-303.5487;-300.2514;-299.5837;-304.2376;-298.3664;-295.5707;-289.9239;-286.8682;-286.4674;-288.4514;-272.0438;-263.0197;-264.2265;-251.3141;-228.2189;-202.5847;-216.0096;-184.9240;-157.5657;-162.8176;-174.8605;-99.8305;-157.8265;-72.5483;-57.7295;-94.6356;-153.3696;-92.4122;-134.7643
0.30,5,1,62064749,23.1040,12,-39.0790;-38.2431;-39.3963;-39.9129;-39.2634;-37.9232;-39.2841;-37.5627;-38.0187;-38.3005;-38.5533;-36.8242;-37.8508;-38.8242;-36.1363;-35.4977;-34.0546;-32.6219;-34.0540;-29.1305;-28.4232;-29.0338;-28.7050;-29.9993;-31.4379;-28.4179;-29.5661;-29.3636;-32.8842;-34.4884;-30.1365;-29.0485;-28.6981;-26.6349;-29.5129;-27.6528
0.30,5,0,62074282,19.2871,15,-30.3924;-30.3679;-30.3237;-30.3852;-30.3680;-30.4370;-30.3292;-30.4155;-30.3870;-30.4098;-30.3849;-30.4192;-30.4737;-30.3609;-30.3316;-30.3109;-30.2592;-30.1621;-30.0781;-29.8088;-29.6566;-29.4078;-28.9690;-28.6511;-28.3793;-28.0746;-27.2941;-26.7688;-26.8129;-26.2752;-26.1064;-25.5380;-25.2749;-25.1947;-24.9339;-24.4324
0.30,5,1,62111327,19.2024,8,-40.0077;-35.7266;-41.1041;-55.0225;-35.9443;-46.5056;-54.9249;-35.9035;-51.1097;-53.3481;-52.2020;-42.8077;-32.5183;-36.1326;-50.0129;-46.7278;-46.8466;-39.7463;-24.1027;-40.5827;-35.2858;-36.4106;-44.6358;-44.0785;-38.1866;-45.9082;-47.4403;-35.0278;-51.4749;-43.5083;-39.7524;-46.9264;-41.0024;-40.3291;-51.9175;-31.5471
0.30,5,1,62200382,46.0776,9,-36.2088;-35.7431;-35.8573;-34.5824;-33.9091;-35.9937;-33.4873;-32.5005;-35.8432;-36.0486;-30.8766;-36.6685;-35.9223;-35.0104;-34.0147;-33.8540;-34.0155;-34.9674;-35.0180;-29.3712;-36.2348;-32.1608;-34.7935;-35.4681;-33.5921;-33.9937;-33.7784;-33.2841;-34.3941;-28.3467;-31.6698;-31.6102;-30.1329;-31.9402;-31.4819;-30.3840
0.30,5,1,62218427,17.2073,16,-67.1093;-66.0113;-69.3267;-67.5513;-65.8879;-66.6558;-65.5432;-68.3728;-66.4303;-65.2738;-68.5063;-66.0144;-63.0683;-64.9553;-63.1300;-66.3989;-62.8398;-65.1182;-61.0358;-54.8959;-71.4997;-55.7955;-42.8886;-58.0245;-55.1602;-44.7298;-60.6843;-44.7417;-56.8120;-52.4683;-61.8933;-48.1649;-48.1917;-56.6027;-38.0781;-41.9582
0.30,5,0,62237536,28.5027,16,-343.1751;-339.2839;-291.2269;-346.1864;-321.0740;-314.1796;-346.8868;-323.4749;-298.6561;-339.7945;-292.1830;-326.1746;-291.0864;-330.9760;-321.2155;-310.5271;-331.1600;-313.5669;-324.3453;-313.1358;-314.3100;-342.6728;-375.0348;-289.0273;-244.2517;-202.0922;-229.0019;-129.1440;-110.7972;-127.6838;-78.1633;-75.9135;-92.4232;-59.6808;-47.5986;-131.7677
0.30,5,0,62239820,23.1614,16,-73.2192;-67.5738;-78.5575;-71.3320;-71.6904;-65.6593;-73.8590;-84.1955;-77.1173;-105.5238;-119.6129;-63.1242;-56.5145;-82.8325;-54.8127;-69.4005;-46.3405;-70.8031;-94.0607;-130.0490;-188.8777;-244.8755;-350.4888;-301.7984;-274.7253;-319.6203;-390.5781;-274.0748;-342.5489;-473.1172;-435.8228;-461.6550;-465.8534;-503.4419;-375.3763;-507.6063
0.30,5,1,62244550,69.7447,11,-158.0560;-191.5634;-143.4404;-148.1839;-188.4916;-225.0980;-216.9535;-155.0678;-153.4551;-181.5763;-184.8693;-163.9230;-188.3973;-132.3807;-109.4373;-181.9705;-109.4248;-125.4314;-189.7620;-96.2822;-210.0990;-154.8952;-179.7816;-159.7681;-220.5104;-243.4026;-213.4262;-240.4618;-211.2821;-168.3576;-212.5894;-177.1586;-221.0611;-191.4600;-174.7738;-232.8795
0.30,5,0,62363356,46.7847,8,-26.6555;-26.4338;-44.5606;-25.3606;-28.4225;-36.1623;-35.0902;-24.9962;-32.0648;-35.4625;-49.9532;-46.6700;-44.7683;-35.4731;-40.5819;-46.0943;-24.7326;-72.3928;-41.3257;-65.2814;-43.8299;-63.4628;-78.3572;-99.9179;-65.0007;-59.5072;-56.4874;-58.7766;-46.6568;-43.9133;-50.0574;-55.2608;-54.2023;-81.9417;-70.4512;-51.4621
0.30,5,0,62389240,15.3971,9,-25.2280;-25.4818;-23.3449;-24.4349;-23.1263;-22.5443;-29.4711;-23.5524;-23.0964;-27.0634;-24.1920;-23.2528;-25.8134;-24.2427;-23.7076;-25.3439;-24.1947;-25.1762;-29.5302;-24.0862;-24.8233;-22.9804;-23.3550;-23.7477;-24.2213;-23.8739;-27.1134;-25.0777;-23.4694;-23.8831;-23.8452;-23.2832;-23.4630;-21.5755;-21.9719;-23.8519
0.30,5,0,62389914,15.3812,12,-36.2277;-33.6730;-32.4693;-33.6712;-34.0745;-35.7330;-35.0447;-34.0071;-35.9524;-33.7036;-33.0969;-33.0912;-33.5118;-32.7563;-34.0310;-33.5743;-33.3598;-32.5564;-33.2752;-31.7478;-32.9721;-34.2515;-32.7566;-34.0233;-35.3864;-34.1744;-32.0637;-32.6265;-34.1535;-33.3380;-31.8273;-35.2975;-31.4078;-33.4090;-31.2009;-33.1843
0.30,5,1,62391086,14.6462,10,-17.4762;-17.6666;-17.6607;-17.6259;-17.6215;-17.6730;-17.8299;-17.5840;-17.5897;-17.6113;-17.5201;-17.7152;-17.8434;-17.5830;-17.4841;-17.4460;-17.8002;-17.5027;-17.5318;-17.4264;-17.2720;-17.4685;-17.1574;-17.1060;-17.0379;-16.8794;-16.7883;-16.5711;-16.3985;-16.3960;-16.0599;-15.9243;-15.7901;-15.5748;-15.3504;-14.9149
0.30,5,0,62391387,32.2405,13,-125.4671;-134.9577;-117.2849;-105.4346;-99.8043;-62.7778;-72.0796;-145.9224;-118.9537;-136.9230;-97.3144;-95.3841;-176.2816;-61.1102;-165.8190;-120.2947;-123.8721;-97.5866;-113.1524;-52.0460;-135.3121;-107.7618;-91.8171;-89.6214;-70.5801;-149.0941;-113.7574;-142.2933;-46.7327;-104.0817;-159.2894;-71.4630;-93.1244;-82.2711;-122.7013;-136.0076
0.30,5,1,62415243,12.8258,13,-25.5903;-25.6602;-25.5602;-25.6003;-25.6470;-25.5524;-25.6467;-25.5549;-25.4519;-25.5161;-25.4865;-25.6495;-25.5309;-25.6037;-25.7260;-25.6853;-25.6215;-25.4220;-25.5489;-25.6584;-25.4577;-25.5598;-25.5654;-25.5053;-25.6661;-25.4336;-25.4965;-25.4558;-25.3705;-25.2213;-25.0655;-25.0141;-24.9970;-24.7108;-24.3617;-24.1801
0.30,5,0,62686532,14.8041,16,-210.4833;-192.0757;-192.5769;-213.5131;-205.8456;-177.1272;-188.5850;-197.0228;-198.1648;-170.5522;-174.7645;-238.2210;-179.6091;-200.0812;-123.6280;-208.6664;-158.3003;-139.6877;-153.3070;-107.0952;-162.4440;-115.4089;-205.4075;-149.0515;-278.3151;-235.9090;-172.4648;-156.8666;-192.8372;-261.5472;-232.0643;-237.0096;-292.6487;-302.5157;-333.1259;-306.7260
0.30,5,1,62888516,31.4207,16,-154.9614;-154.1130;-188.0714;-203.9839;-152.4739;-174.2210;-211.9614;-176.7896;-162.9078;-167.2423;-172.8547;-167.5936;-165.2954;-129.2502;-171.4250;-133.7353;-91.2441;-68.1865;-140.7589;-342.3856;-124.8938;-227.3019;-211.8551;-376.3027;-108.7947;-185.1710;-267.9290;-379.4109;-559.3487;-461.9701;-518.0031;-524.3808;-536.6838;-509.8822;-387.4432;-524.6788
0.30,5,0,62888810,19.6088,11,-26.3790;-26.5333;-26.3307;-26.5961;-26.5268;-26.6155;-26.6735;-26.7087;-26.2197;-26.7634;-27.4905;-26.8492;-26.6244;-26.5981;-26.5347;-26.2685;-26.4059;-26.6462;-26.5875;-27.0502;-26.6838;-26.9955;-26.4867;-26.3865;-26.2278;-27.0813;-26.3942;-26.5357;-26.1071;-26.3072;-26.7904;-25.7364;-26.0782;-26.1744;-25.3497;-24.9767
0.30,5,0,63240909,27.0316,16,-107.5564;-101.9769;-107.3122;-104.9548;-101.6070;-102.2284;-108.1158;-109.2924;-106.9846;-106.4589;-103.0749;-106.7758;-109.7861;-109.4480;-115.6287;-116.2826;-104.9975;-111.2229;-105.6007;-91.8010;-86.4108;-95.3391;-66.6806;-51.3125;-62.9257;-56.4076;-81.1874;-64.4295;-73.8776;-81.5567;-48.4946;-45.6673;-55.5470;-85.9461;-60.6237;-51.0609
0.30,5,1,63747244,39.5248,11,-157.7517;-146.6458;-99.9246;-134.7722;-70.6870;-115.8852;-132.4321;-310.1379;-194.3238;-144.8109;-343.9915;-158.8004;-152.7866;-39.2158;-149.7211;-187.5108;-162.6514;-207.1722;-261.0693;-287.5867;-258.0216;-376.0122;-370.3475;-298.3835;-274.3593;-361.0672;-395.4764;-190.1776;-277.8038;-499.7381;-407.4741;-312.7191;-475.0804;-195.6144;-319.0576;-263.6715
0.30,5,0,65801388,27.8024,10,-42.3944;-25.6204;-26.4324;-32.7176;-34.4849;-34.9723;-38.3121;-36.7519;-36.7426;-32.1555;-36.6773;-26.9323;-27.1482;-33.3781;-29.3581;-31.1338;-33.3477;-27.2410;-30.7068;-27.3429;-32.5281;-28.3117;-25.7240;-25.7209;-28.4076;-25.2787;-26.3776;-26.4628;-26.5233;-25.7689;-26.4488;-26.3523;-26.3194;-25.5378;-27.2557;-26.4023
0.30,5,1,65877496,15.8274,11,-21.3206;-21.0736;-21.2672;-21.1255;-21.2960;-21.1953;-21.3095;-21.2573;-21.1066;-21.0423;-21.0408;-20.9679;-21.2259;-21.0494;-21.1262;-20.7363;-20.4226;-20.3512;-20.4307;-20.7995;-20.6577;-20.5647;-20.8652;-21.2958;-20.9682;-21.0611;-21.3923;-21.5273;-20.9198;-21.2619;-20.4667;-20.3865;-20.7095;-20.7123;-20.1888;-19.3764
0.30,5,1,65958112,65.0165,8,-49.3370;-41.3072;-44.0336;-40.5162;-63.9963;-52.4656;-57.1413;-54.3507;-49.1914;-44.6928;-41.4381;-56.8819;-45.9660;-48.6860;-53.1059;-62.6351;-50.5076;-59.2242;-33.6241;-51.6800;-50.1742;-41.9794;-43.2957;-36.9502;-52.1303;-54.7008;-38.1679;-56.0015;-53.8170;-44.7927;-43.1669;-38.4399;-40.3318;-58.7377;-71.4554;-53.3236
0.30,5,0,66657424,31.1799,14,-55.4274;-41.7512;-62.2233;-63.5207;-46.2323;-49.6659;-45.2163;-40.2750;-63.3322;-47.9190;-56.6036;-47.7974;-46.9970;-62.4046;-61.1402;-45.9554;-113.7055;-116.0266;-154.5188;-116.1144;-152.2936;-151.5221;-130.9267;-187.6547;-128.0043;-132.7740;-167.3369;-108.6717;-201.0984;-98.5509;-161.7223;-101.6753;-166.3956;-138.3282;-166.6068;-71.2709
0.30,5,1,66682262,17.0312,16,-98.4897;-92.5786;-101.0423;-99.3404;-97.2379;-95.3437;-99.9351;-92.7625;-98.8737;-97.1544;-94.3424;-96.0485;-100.9534;-100.7703;-98.5034;-91.4346;-90.4528;-93.6519;-100.6283;-103.5124;-101.1344;-111.6183;-121.2482;-121.9645;-117.8937;-106.0893;-110.9205;-103.9671;-52.7195;-80.6848;-64.6882;-72.7381;-105.7352;-43.7155;-74.5417;-68.6466
0.30,5,0,67052343,29.7318,16,-46.1542;-207.8518;-140.4741;-105.3568;-260.1520;-104.3185;-235.2085;-309.6537;-70.6662;-138.2879;-582.8108;-75.3151;-434.4635;-126.6829;-59.5809;-73.2168;-323.8018;-226.4828;-279.6070;-205.4227;-468.0162;-677.4349;-765.0443;-792.9831;-797.1465;-756.4484;-663.9919;-618.2103;-685.7451;-562.7553;-708.8112;-603.2807;-850.6673;-614.9620;-664.7674;-633.2034
0.30,5,0,67091714,79.4363,9,-80.3138;-69.7970;-73.8607;-87.0226;-74.6298;-71.1371;-83.2197;-77.4384;-66.4202;-83.1260;-83.5582;-68.8357;-86.8746;-85.2098;-64.7925;-69.0617;-95.7101;-57.8678;-56.5526;-66.5706;-54.6534;-55.4313;-63.4579;-48.9720;-48.8569;-48.0049;-48.7512;-46.8308;-58.8740;-35.3441;-57.2105;-31.6400;-56.2892;-56.8172;-40.3784;-54.1726
0.30,5,1,67114918,71.5514,10,-385.9930;-394.7826;-363.3606;-395.4479;-380.1143;-398.9856;-420.3147;-384.5773;-388.4260;-391.0655;-449.2164;-353.3682;-363.6984;-295.1934;-354.4048;-304.4460;-281.0340;-178.5871;-156.3400;-225.0657;-250.0237;-185.9903;-286.2765;-233.6960;-329.7906;-347.2919;-350.6739;-196.1688;-444.6884;-252.9931;-290.5641;-213.4035;-331.3586;-436.2161;-273.9801;-190.5256
0.30,5,1,67119888,13.0180,16,-154.0983;-142.3962;-159.0038;-147.6121;-143.5461;-153.6018;-157.5023;-141.3949;-146.0569;-142.0834;-152.6228;-141.5560;-150.8251;-157.9786;-151.7282;-152.8072;-148.6628;-116.4414;-150.6287;-107.7523;-135.7027;-153.2419;-48.1673;-49.7333;-150.3969;-62.0140;-63.6478;-118.9313;-96.5687;-151.1872;-150.4185;-137.2479;-151.0998;-130.7042;-135.5456;-146.7996
0.30,5,0,67120002,26.6956,16,-32.4993;-36.3008;-34.8194;-31.7624;-38.2432;-32.1294;-33.9298;-31.4971;-33.4710;-32.2570;-31.9604;-32.8787;-33.0207;-32.5452;-32.0688;-34.3828;-37.2121;-40.6711;-33.1329;-39.6357;-44.6039;-44.5134;-46.7003;-52.7130;-43.9935;-44.7701;-35.5398;-36.0968;-37.1199;-34.1421;-33.8998;-34.6978;-35.7964;-36.0183;-37.6969;-40.9302
0.30,5,1,67159018,45.4004,16,-94.3586;-78.3298;-81.8601;-112.3882;-201.7862;-111.5219;-174.5207;-102.3975;-94.3341;-116.7480;-74.0900;-85.6073;-137.7939;-220.3543;-189.0890;-130.2268;-66.7811;-236.1756;-141.8943;-384.0286;-398.6204;-511.7016;-384.4676;-466.9933;-572.3356;-620.8675;-558.1016;-648.0272;-626.9959;-529.6669;-564.2223;-404.2325;-596.9329;-397.4900;-640.6267;-539.7604
0.30,5,0,67247135,28.0706,16,-319.5253;-308.9817;-314.9113;-318.4212;-304.7782;-316.9395;-318.4859;-319.5546;-315.0713;-312.7697;-331.0938;-303.5676;-314.3199;-351.8203;-325.9546;-336.4150;-356.9078;-345.2043;-306.4942;-224.3468;-176.7575;-145.1743;-198.4306;-122.3141;-254.4902;-105.6247;-205.0456;-147.9475;-192.2472;-188.3334;-308.9225;-173.5898;-235.9021;-282.3284;-235.3300;-321.8360
0.30,5,1,67388382,20.6005,8,-35.8066;-51.2656;-50.8209;-42.5596;-55.8169;-55.3279;-59.4438;-52.1391;-54.6712;-47.7447;-55.2072;-51.6941;-43.5639;-58.1095;-61.4786;-41.1125;-61.3319;-51.6943;-59.0290;-56.7175;-62.2475;-65.4765;-60.6563;-68.8593;-66.3717;-59.0464;-61.2180;-49.7410;-58.5505;-55.4618;-58.9355;-60.7168;-43.4058;-62.6437;-69.8018;-51.0619
0.30,5,1,67388692,12.2109,8,-29.1711;-32.7115;-29.0017;-29.4839;-27.5005;-32.6243;-31.0239;-28.0359;-33.4408;-30.8647;-32.0756;-31.3932;-31.1963;-29.2630;-31.8007;-28.4631;-26.3138;-27.1620;-25.2614;-27.3863;-28.2108;-30.0889;-26.9103;-28.6830;-30.1405;-29.7241;-28.3073;-32.0671;-29.9736;-30.0263;-31.0558;-31.1039;-30.7500;-28.7117;-34.4153;-31.0005
0.30,5,1,67389547,51.4809,14,-161.2827;-161.1555;-162.2290;-160.4995;-160.3470;-162.7554;-162.5130;-159.9246;-159.5862;-154.7056;-163.4064;-158.7789;-158.0488;-146.8744;-152.4375;-149.5207;-150.6305;-139.9439;-123.5352;-127.6486;-113.3865;-98.1868;-71.5698;-78.5326;-72.2079;-64.8185;-51.4688;-47.2344;-38.0239;-40.1043;-33.1309;-31.0924;-39.7011;-41.2663;-38.0899;-39.8757
0.30,5,1,67390623,52.3381,15,-197.7349;-230.9563;-295.7228;-67.4828;-189.5797;-72.6693;-119.8936;-57.1839;-68.5717;-180.4099;-62.2624;-142.7010;-193.0908;-102.2742;-150.5514;-223.4542;-167.3844;-279.3911;-465.1556;-500.1141;-439.0656;-472.7292;-475.5950;-451.8054;-272.5974;-516.9234;-434.8893;-402.6093;-181.0773;-537.8556;-459.1639;-597.3610;-539.0733;-551.3818;-483.3812;-568.5310
0.30,5,0,67392571,17.0843,14,-49.4067;-49.4773;-49.3967;-49.2795;-49.4156;-49.0469;-48.2801;-49.4181;-49.2694;-49.5031;-49.3536;-49.4048;-49.2768;-49.4249;-49.4143;-49.2835;-49.3176;-46.7319;-43.6506;-49.1468;-39.6439;-45.1200;-44.2651;-38.7273;-40.6378;-35.9076;-34.0184;-36.0719;-31.5136;-40.2446;-31.1004;-34.3959;-37.6492;-36.9325;-33.8241;-28.2581
0.30,5,1,67393969,51.1439,11,-1497.5380;-1056.3401;-1399.8636;-1224.9572;-1292.3357;-1393.3205;-1410.8116;-1417.7842;-1328.3477;-1345.7318;-1080.3212;-1321.4196;-1328.6835;-1123.1212;-1392.2412;-1397.2905;-1188.9050;-1544.0419;-1293.7887;-1192.9866;-981.7870;-938.1161;-825.8073;-903.6563;-938.4262;-722.8848;-548.1303;-570.8129;-1022.5531;-221.1562;-414.7269;-227.3356;-782.9112;-371.3415;-429.2385;-709.5679
